date,VOO,KMLM
2021-07-01,1673.2162586871,1072.5441390674
2021-07-02,1685.9429340647,1070.9627608445
2021-07-06,1682.7718608569,1049.9994698245
2021-07-07,1688.5640037036,1038.1571393254
2021-07-08,1675.1191796219,1041.1728524886
2021-07-09,1692.7922859874,1049.5949511023
2021-07-12,1698.9229351857,1043.9312612923
2021-07-13,1693.1730363804,1051.4706725104
2021-07-14,1695.4985362345,1038.4146147650
2021-07-15,1690.0442072141,1040.6212049439
2021-07-16,1676.8946759071,1041.9084966016
2021-07-19,1651.8222140501,1016.8629795345
2021-07-20,1675.1611466532,1026.6457631372
2021-07-21,1689.2406008917,1027.7122760210
2021-07-22,1692.8345300288,1045.2183818701
2021-07-23,1709.7469666386,1045.7701149548
2021-07-26,1714.1022580568,1054.7806433189
2021-07-27,1706.4914053480,1043.3795282076
2021-07-28,1705.5612054064,1050.1833808527
2021-07-29,1712.9177628363,1053.8611737176
2021-07-30,1704.5461018668,1044.1151723206
2021-08-02,1701.0789048539,1053.6773482294
2021-08-03,1714.8204067610,1042.8278806629
2021-08-04,1706.6181374723,1037.8628816802
2021-08-05,1717.2729157494,1045.6596827978
2021-08-06,1720.2326302450,1044.4093444258
2021-08-09,1718.5837275790,1033.2656192141
2021-08-10,1720.7398357522,1051.1028504539
2021-08-11,1724.8833529430,1060.4811153345
2021-08-12,1729.9148260340,1061.9521469404
2021-08-13,1733.3392249853,1059.7455567615
2021-08-16,1737.4828806811,1055.5162018918
2021-08-17,1726.0249115968,1045.9541115231
2021-08-18,1707.4639878361,1041.5407600852
2021-08-19,1709.8738372680,1033.2656192141
2021-08-20,1723.4035649477,1020.0258215204
2021-08-23,1738.6665448713,1029.3673041953
2021-08-24,1741.4151776648,1038.5984402532
2021-08-25,1744.6284949140,1047.7927941055
2021-08-26,1734.4386781027,1049.5949511023
2021-08-27,1749.8289441707,1056.3252393361
2021-08-30,1757.8625143038,1050.6245962405
2021-08-31,1754.8602787567,1040.3638150444
2021-09-01,1756.7208171450,1032.8978826976
2021-09-02,1761.9633719381,1040.2533828874
2021-09-03,1761.2870517601,1038.0467927085
2021-09-07,1754.7757906738,1031.9784986364
2021-09-08,1753.0846439664,1034.5162142062
2021-09-09,1745.2204655142,1031.9784986364
2021-09-10,1731.7328433708,1036.3551534086
2021-09-13,1735.7918724787,1040.4372939157
2021-09-14,1726.7862738778,1042.8278806629
2021-09-15,1741.2040959628,1055.3322053236
2021-09-16,1738.2019989207,1050.3672918810
2021-09-17,1721.1626916816,1045.7701149548
2021-09-20,1693.0460272461,1045.2183818701
2021-09-21,1691.3969860750,1034.1852598953
2021-09-22,1707.7173135796,1043.9312612923
2021-09-23,1728.3502729458,1052.3899710316
2021-09-24,1731.2256378636,1055.8839384083
2021-09-27,1726.3208968968,1063.7543039373
2021-09-28,1691.8202575195,1060.6650263627
2021-09-29,1694.4834326949,1063.7910861429
2021-09-30,1673.0195815107,1066.1815873501
2021-10-01,1693.0415950843,1065.2622888289
2021-10-04,1672.2133435922,1079.7892926403
2021-10-05,1688.4602634183,1087.5126148866
2021-10-06,1695.9688993973,1082.1797938475
2021-10-07,1710.5608223350,1083.0994345287
2021-10-08,1707.3369787017,1087.5126148866
2021-10-11,1694.9078121798,1105.0188062757
2021-10-12,1691.5145768657,1092.1097918128
2021-10-13,1696.9441134815,1084.3866406465
2021-10-14,1725.4499771183,1088.2481734596
2021-10-15,1738.8966017657,1100.7525836603
2021-10-18,1744.1992677522,1098.9136444579
2021-10-19,1757.7737325643,1098.1782569649
2021-10-20,1764.6027242441,1099.0975554861
2021-10-21,1768.9298991363,1100.3111971926
2021-10-22,1767.1480316186,1098.1782569649
2021-10-25,1776.3106949507,1101.8557932098
2021-10-26,1778.0075203653,1101.4880566933
2021-10-27,1770.2872486640,1094.1325565035
2021-10-28,1787.5944246773,1086.4827986684
2021-10-29,1790.7756087540,1106.7841810668
2021-11-01,1794.5511180167,1099.9434606761
2021-11-02,1801.5078113562,1099.6492030309
2021-11-03,1812.3671615978,1082.5476159040
2021-11-04,1820.8512886711,1085.1220281394
2021-11-05,1827.0448191638,1074.6404681694
2021-11-08,1829.2502351362,1084.2026440782
2021-11-09,1822.8445149009,1077.9137423122
2021-11-10,1808.1675498602,1097.2954840293
2021-11-11,1808.7614595311,1098.0678248080
2021-11-12,1822.2083611886,1087.6965259149
2021-11-15,1823.0568431485,1096.6334898676
2021-11-16,1830.0133979829,1113.3304727324
2021-11-17,1825.6022890280,1096.1553211942
2021-11-18,1831.9225516451,1094.6842895882
2021-11-19,1828.4865182693,1094.2796853261
2021-11-22,1823.6506143143,1103.4005603071
2021-11-23,1826.0265300080,1115.7209739396
2021-11-24,1830.5229580760,1117.5967808877
2021-11-26,1790.6911206711,1072.5441390674
2021-11-29,1812.3247790513,1069.6754691868
2021-11-30,1777.6259389420,1047.4986220003
2021-12-01,1757.1796843884,1038.9295656441
2021-12-02,1783.9885841055,1045.5862039266
2021-12-03,1768.2085648159,1041.2097202343
2021-12-06,1789.3334941333,1048.1606161620
2021-12-07,1826.1110180908,1056.2516749248
2021-12-08,1831.2434613661,1060.5178975401
2021-12-09,1818.7727433280,1054.9644688071
2021-12-10,1836.1221633827,1056.1414138479
2021-12-13,1819.8328610101,1056.3988037474
2021-12-14,1807.4464925499,1055.5162018918
2021-12-15,1835.6977838977,1048.0870517507
2021-12-16,1819.1120807099,1046.6894990160
2021-12-17,1800.2355039316,1046.6159346047
2021-12-20,1780.7648789772,1044.1518689862
2021-12-21,1812.3679926281,1051.4706725104
2021-12-22,1830.6750366251,1053.3095261729
2021-12-23,1841.9575198062,1055.1483798353
2021-12-27,1868.2262498133,1058.4583506438
2021-12-28,1866.8212545471,1058.4583506438
2021-12-29,1869.0776403793,1056.0225987696
2021-12-30,1863.7987972621,1049.5403765739
2021-12-31,1858.6894843309,1041.0937279765
2022-01-03,1870.0993921615,1048.5582061431
2022-01-04,1869.3331822037,1053.1940471552
2022-01-05,1833.5276867141,1052.6440248707
2022-01-06,1831.0582801091,1056.4154840500
2022-01-07,1824.7147486430,1053.4689727574
2022-01-10,1822.3303841411,1050.1295761844
2022-01-11,1838.2960002028,1053.2724873472
2022-01-12,1843.7881411029,1049.6975135781
2022-01-13,1818.3710786719,1043.2152058424
2022-01-14,1818.9245448670,1055.3154394810
2022-01-18,1787.0359723002,1067.2977989816
2022-01-19,1768.2607812212,1068.1621808143
2022-01-20,1748.8038682672,1070.9514695628
2022-01-21,1714.4458890954,1065.6478176681
2022-01-24,1721.5984285810,1068.3194033585
2022-01-25,1700.6939993092,1074.0943807255
2022-01-26,1696.8623954997,1088.9448113266
2022-01-27,1688.2626167065,1098.7664300953
2022-01-28,1729.6452951992,1098.4520705470
2022-01-31,1761.2783259417,1093.5412183927
2022-02-01,1772.7738298957,1098.3341964089
2022-02-02,1789.6757401214,1102.3807522704
2022-02-03,1748.0799023508,1107.4094785629
2022-02-04,1756.2969916802,1122.6132749582
2022-02-07,1750.5067879042,1113.1845414700
2022-02-08,1764.6843037208,1116.4060639048
2022-02-09,1790.5699287490,1113.7739121605
2022-02-10,1759.1072592227,1122.8490232345
2022-02-11,1724.0254526395,1122.8490232345
2022-02-14,1718.4053330696,1139.5065721531
2022-02-15,1745.9937392298,1127.9169268529
2022-02-16,1748.0799023508,1127.5242126526
2022-02-17,1710.9119326465,1119.8632490758
2022-02-18,1699.9704489080,1123.9884162095
2022-02-22,1681.3653420351,1136.9922090069
2022-02-23,1651.0945084972,1144.7316983157
2022-02-24,1676.4691883817,1160.5248654016
2022-02-25,1713.0835533858,1127.4455158405
2022-02-28,1708.7836639892,1136.7564607307
2022-03-01,1683.1535807853,1160.4856025356
2022-03-02,1714.0629226215,1190.6969665362
2022-03-03,1705.4630053232,1213.0902299559
2022-03-04,1691.6684559805,1227.6263010087
2022-03-07,1641.7276887158,1249.7446388262
2022-03-08,1629.3391041746,1272.3344731961
2022-03-09,1672.7651477268,1206.4901336221
2022-03-10,1665.3145453653,1209.1223709064
2022-03-11,1644.0699476813,1227.1156271303
2022-03-14,1632.0634985838,1223.6190935532
2022-03-15,1667.8691325784,1205.7436259274
2022-03-16,1705.1646654372,1193.5255181507
2022-03-17,1726.0264351524,1220.7511079926
2022-03-18,1745.1001046224,1222.5976602563
2022-03-21,1745.1850082204,1257.6020022731
2022-03-22,1765.4507906888,1261.0982792301
2022-03-23,1742.7158786255,1269.0736878952
2022-03-24,1768.6199248258,1276.7738287980
2022-03-25,1777.5908971633,1292.0954993314
2022-03-28,1789.8512260246,1260.3127652895
2022-03-29,1812.4916776412,1241.7694867812
2022-03-30,1801.2137651269,1254.4197427043
2022-03-31,1773.5328375908,1240.5908309401
2022-04-01,1778.4451963355,1240.6694422122
2022-04-04,1793.5249340728,1252.4161389765
2022-04-05,1771.3538760837,1270.1737324642
2022-04-06,1753.4122084187,1271.7058396395
2022-04-07,1762.2549250764,1275.9880582373
2022-04-08,1757.9828751956,1292.2920702816
2022-04-11,1727.5251983400,1301.0529073473
2022-04-12,1721.2028581472,1319.4388777715
2022-04-13,1740.6396878684,1332.9536866074
2022-04-14,1719.4937057827,1363.6363760804
2022-04-18,1719.7928766990,1390.1940694998
2022-04-19,1747.2606449573,1365.2077461218
2022-04-20,1745.9365366425,1347.1753981120
2022-04-21,1720.0495265638,1365.7185910803
2022-04-22,1673.1017150076,1347.0574384338
2022-04-25,1682.2434640765,1326.4713788717
2022-04-26,1634.1431519672,1349.4931047680
2022-04-27,1638.3722652813,1365.5220201301
2022-04-28,1679.4246092207,1377.3866765725
2022-04-29,1617.7391674101,1361.5935094866
2022-05-02,1627.9059923825,1388.7011396505
2022-05-03,1634.9546530777,1389.5655214833
2022-05-04,1684.5506812634,1397.1477882479
2022-05-05,1625.3861699379,1424.4911666880
2022-05-06,1615.1765469039,1430.8163374196
2022-05-09,1563.0597267382,1388.3868656422
2022-05-10,1567.0754037643,1379.3117545682
2022-05-11,1541.8287025495,1398.2084844109
2022-05-12,1540.6327114095,1406.8516184185
2022-05-13,1576.9858558820,1407.6766518452
2022-05-16,1571.3473151400,1424.5305150940
2022-05-17,1602.7876853526,1431.6414563863
2022-05-18,1539.3086030948,1409.0124446904
2022-05-19,1529.0135224425,1380.5295877353
2022-05-20,1529.3980124720,1397.6191992603
2022-05-23,1558.4036023431,1401.1942585695
2022-05-24,1547.1684878904,1388.3868656422
2022-05-25,1560.0698181408,1396.7942513736
2022-05-26,1591.0830387674,1393.4942032067
2022-05-27,1630.9814971031,1391.4905139390
2022-05-31,1621.9256211676,1387.6012661615
2022-06-01,1608.3410454865,1419.9731998140
2022-06-02,1638.8844569704,1401.3512244936
2022-06-03,1612.3567225126,1423.7449156134
2022-06-06,1616.7564740531,1464.9957315497
2022-06-07,1632.5626707978,1463.0315617680
2022-06-08,1614.7063222461,1463.6599387045
2022-06-09,1576.7294830274,1480.3174876232
2022-06-10,1530.4660249422,1497.6034134784
2022-06-13,1471.4718748329,1525.8899561033
2022-06-14,1467.7983052898,1518.8183632171
2022-06-15,1488.8153391702,1466.9600724114
2022-06-16,1439.9033874454,1479.9243457228
2022-06-17,1443.6625531118,1463.4241904283
2022-06-21,1479.0332812374,1475.6030353390
2022-06-22,1475.9148399501,1435.5307897037
2022-06-23,1491.4211732533,1408.4229884599
2022-06-24,1537.8562391002,1415.8875521664
2022-06-27,1532.0891656682,1423.7449156134
2022-06-28,1498.9823026477,1441.4238122889
2022-06-29,1499.7202575746,1424.1376298137
2022-06-30,1487.8816766023,1367.5650578039
2022-07-01,1503.1518587886,1376.9937912922
2022-07-05,1505.8108788124,1335.7429753559
2022-07-06,1511.2585595902,1325.5284713069
2022-07-07,1533.4344652562,1367.1720014435
2022-07-08,1532.5334898809,1389.5655214833
2022-07-11,1515.2047070793,1404.8871920167
2022-07-12,1501.2216523583,1361.2792354784
2022-07-13,1494.2300557452,1371.4935684473
2022-07-14,1490.2840467612,1390.3511209639
2022-07-15,1518.4647005316,1386.8153245208
2022-07-18,1505.8967519457,1394.6726879677
2022-07-19,1546.7744410122,1392.3155473657
2022-07-20,1556.6826770490,1385.6369252998
2022-07-21,1572.4243304387,1380.1367024550
2022-07-22,1558.0980601943,1349.7681159102
2022-07-25,1559.6423915447,1371.4935684473
2022-07-26,1540.9407466493,1377.7793907729
2022-07-27,1581.3030584104,1360.1004085573
2022-07-28,1601.2916922660,1340.8501418404
2022-07-29,1624.7543098823,1333.3856636738
2022-08-01,1619.8646659664,1304.3136926482
2022-08-02,1609.3982545625,1332.5998931131
2022-08-03,1634.5340132292,1333.7787200342
2022-08-04,1633.2471627739,1298.0278703227
2022-08-05,1629.8583596215,1322.3854746041
2022-08-08,1628.4004554247,1318.4567928807
2022-08-09,1621.9663416534,1336.1356895562
2022-08-10,1655.9378917251,1304.7064923886
2022-08-11,1655.9378917251,1343.6001677228
2022-08-12,1684.2901532572,1334.2893939126
2022-08-15,1691.4962941986,1333.7787200342
2022-08-16,1694.4560086942,1345.1717088442
2022-08-17,1682.8743545968,1375.0295359705
2022-08-18,1688.0646929845,1399.7800255323
2022-08-19,1664.7735446250,1410.7801290619
2022-08-22,1629.6870288699,1424.1376298137
2022-08-23,1625.8264775041,1429.6376815785
2022-08-24,1630.7591964917,1433.1736491017
2022-08-25,1654.5220930647,1422.9589739726
2022-08-26,1597.8172929904,1430.8163374196
2022-08-29,1587.2652854632,1446.5308932334
2022-08-30,1570.0223757949,1445.3524940124
2022-08-31,1557.6689715375,1449.2810046558
2022-09-01,1562.4730193301,1455.5668269813
2022-09-02,1546.0880099653,1455.5668269813
2022-09-06,1540.8976715775,1468.5314424528
2022-09-07,1568.5213965264,1422.5662597723
2022-09-08,1578.7728480867,1438.6735297865
2022-09-09,1603.1360255630,1431.4056225701
2022-09-12,1620.7652258265,1431.9949932606
2022-09-13,1550.0772325261,1467.3527010717
2022-09-14,1555.8679903223,1458.5133382739
2022-09-15,1538.4957169338,1457.5311678431
2022-09-16,1526.3999320765,1441.8166120293
2022-09-19,1538.1097033487,1460.6742500859
2022-09-20,1520.7807820420,1465.7815021104
2022-09-21,1494.0155114168,1463.0315617680
2022-09-22,1481.4047647693,1473.6385233972
2022-09-23,1456.7839678929,1498.7821548594
2022-09-26,1442.6721034718,1534.5329190309
2022-09-27,1438.5974232927,1539.6398288953
2022-09-28,1466.8549473680,1490.5318205921
2022-09-29,1436.2666602467,1508.9966589084
2022-09-30,1414.3810611735,1507.0323180467
2022-10-03,1451.7761791661,1475.6030353390
2022-10-04,1495.8490413196,1446.9238640538
2022-10-05,1493.2639829947,1484.0889468025
2022-10-06,1477.5392272216,1519.9967624381
2022-10-07,1436.0510078778,1535.3186895916
2022-10-10,1425.3237914575,1547.1045636819
2022-10-11,1415.9319022614,1554.7653561787
2022-10-12,1411.5379679332,1549.0689045437
2022-10-13,1448.5020581982,1541.9971405774
2022-10-14,1415.8889656947,1569.1049418213
2022-10-17,1451.8623293096,1534.1399482105
2022-10-18,1468.9656258836,1516.8540223553
2022-10-19,1458.7986624061,1534.1399482105
2022-10-20,1446.8217148850,1536.1042890723
2022-10-21,1481.5889764910,1519.2109918774
2022-10-24,1499.6403401585,1514.4967106732
2022-10-25,1524.0248474131,1490.5318205921
2022-10-26,1512.6509508965,1461.0670498262
2022-10-27,1504.5514523577,1448.8880338355
2022-10-28,1539.6633145377,1466.9600724114
2022-10-31,1529.1946870529,1485.8175393880
2022-11-01,1523.0341207630,1479.5317170625
2022-11-02,1484.1737578058,1495.2462728763
2022-11-03,1468.3625748791,1519.6039626977
2022-11-04,1489.8606368116,1496.8176429177
2022-11-07,1504.1639152171,1496.4248431773
2022-11-08,1512.3498409094,1477.1744053804
2022-11-09,1481.4597512757,1470.8885830548
2022-11-10,1562.5401942812,1394.6726879677
2022-11-11,1577.4894602578,1379.7436460946
2022-11-14,1564.8230345787,1388.3868656422
2022-11-15,1577.7481876984,1371.1008542470
2022-11-16,1565.7712401773,1354.6004423325
2022-11-17,1561.2472496035,1372.6722242884
2022-11-18,1568.1406461334,1376.9937912922
2022-11-21,1562.6259289095,1381.3153582960
2022-11-22,1583.4349281991,1367.5650578039
2022-11-23,1593.3434412461,1329.8497816907
2022-11-25,1593.1711409591,1334.6428452469
2022-11-28,1567.9682073414,1350.2788753287
2022-11-29,1565.2109872345,1356.5647831942
2022-11-30,1613.3763967190,1336.5285748366
2022-12-01,1613.5923260980,1304.3136926482
2022-12-02,1611.2657182035,1301.5636667658
2022-12-05,1582.5728727440,1321.9925893238
2022-12-06,1559.6961315055,1317.2780514996
2022-12-07,1556.6807379783,1304.7457552546
2022-12-08,1568.9592110016,1306.2780335099
2022-12-09,1557.4994413516,1321.2068187631
2022-12-12,1579.7297795037,1323.5639593651
2022-12-13,1591.4049245125,1306.6707477103
2022-12-14,1581.7975214526,1305.0994632089
2022-12-15,1542.8946374439,1330.2427525110
2022-12-16,1524.4986732023,1340.4572565600
2022-12-19,1511.3585602390,1343.6001677228
2022-12-20,1513.6616222744,1346.9396498357
2022-12-21,1536.3013813657,1349.4931047680
2022-12-22,1514.7005486833,1360.4934649177
2022-12-23,1523.1846757565,1359.7078654370
2022-12-27,1517.1245256306,1351.4575311697
2022-12-28,1498.5106929394,1306.6192526224
2022-12-29,1525.0895357620,1296.4576123015
2022-12-30,1520.8906165497,1293.4937363862
2023-01-03,1515.0465343078,1301.5384324619
2023-01-04,1525.9554693587,1287.5661556357
2023-01-05,1509.2894332397,1304.0787997721
2023-01-06,1543.6169412997,1272.3236096144
2023-01-09,1542.4915877372,1264.7024221438
2023-01-10,1553.4866729316,1276.9810922498
2023-01-11,1573.3128403591,1252.8471751027
2023-01-12,1579.2001361778,1234.2175011811
2023-01-13,1585.3469904675,1240.1450819316
2023-01-17,1582.9228750151,1235.1489463842
2023-01-18,1557.2095502739,1228.7132579557
2023-01-19,1545.9977046702,1230.8302022008
2023-01-20,1574.4380554165,1236.3345309663
2023-01-23,1593.6149111517,1230.8302022008
2023-01-24,1591.9263960402,1229.9833560708
2023-01-25,1592.4894190841,1231.4653367984
2023-01-26,1609.5017178377,1241.8386886518
2023-01-27,1614.0902517666,1244.8024790270
2023-01-30,1593.9178217044,1256.6577260681
2023-01-31,1616.5577193008,1256.2343885430
2023-02-01,1634.2625433237,1252.4237520377
2023-02-02,1657.6816703530,1242.2621117168
2023-02-03,1639.9765693200,1245.6493251571
2023-02-06,1630.4964524046,1254.1173587578
2023-02-07,1651.5346775583,1248.1897780073
2023-02-08,1633.4401003139,1255.8109654780
2023-02-09,1619.4578766233,1256.6577260681
2023-02-10,1623.3970988596,1249.8833847275
2023-02-13,1642.1412648065,1259.6216019833
2023-02-14,1641.5353051960,1263.2205269561
2023-02-15,1647.0327092881,1265.9726057989
2023-02-16,1624.1333917259,1273.1704557445
2023-02-17,1619.9341955034,1275.2874855297
2023-02-21,1587.7711059198,1298.9979796117
2023-02-22,1585.7795417506,1289.2597623559
2023-02-23,1593.7449673972,1278.2513614449
2023-02-24,1576.6891780567,1281.6384893452
2023-02-27,1582.1436455821,1285.4492113905
2023-02-28,1576.1695070947,1278.2513614449
2023-03-01,1570.4122675215,1285.8725489156
2023-03-02,1582.1436455821,1288.8364248308
2023-03-03,1607.2072431158,1274.0172163345
2023-03-06,1609.1553166981,1288.8364248308
2023-03-07,1584.2645734717,1296.4576123015
2023-03-08,1586.7319025009,1298.1512190216
2023-03-09,1557.6857306490,1304.5021372972
2023-03-10,1535.3490206155,1274.8641480046
2023-03-13,1532.7512198256,1236.7577829513
2023-03-14,1558.2052631060,1254.5406962829
2023-03-15,1548.5950899450,1246.0726626821
2023-03-16,1575.0877826241,1252.4237520377
2023-03-17,1557.8587234612,1238.0280521465
2023-03-20,1571.9273743055,1238.4514752115
2023-03-21,1592.4894190841,1251.1534828426
2023-03-22,1566.0837075787,1251.1534828426
2023-03-23,1569.8063079109,1243.1089578469
2023-03-24,1580.2689796784,1235.0642617712
2023-03-27,1582.8770298422,1244.8024790270
2023-03-28,1580.0948788257,1246.4961712872
2023-03-29,1602.5673238120,1255.3875424129
2023-03-30,1612.1297127294,1263.4321529486
2023-03-31,1634.6453712925,1248.1897780073
2023-04-03,1641.1220061153,1238.4514752115
2023-04-04,1631.8634972860,1241.8386886518
2023-04-05,1627.9082084634,1239.2983213416
2023-04-06,1634.1237612597,1252.0003289727
2023-04-10,1635.9060442926,1248.6131155324
2023-04-11,1636.1233587221,1256.0226770105
2023-04-12,1629.6035103224,1261.7385462285
2023-04-13,1650.7280241247,1266.3960288639
2023-04-14,1647.3378359217,1261.7385462285
2023-04-17,1652.9449360165,1257.0812346731
2023-04-18,1654.0749987509,1259.3674626043
2023-04-19,1653.9880175770,1274.0172163345
2023-04-20,1644.6429430891,1282.0619124102
2023-04-21,1645.5993204859,1282.4853354753
2023-04-24,1647.7721877706,1288.4129162258
2023-04-25,1621.7358692438,1286.7192239656
2023-04-26,1614.5205869689,1304.0787997721
2023-04-27,1646.5551438625,1310.4298891277
2023-04-28,1660.6383377374,1304.9256459022
2023-05-01,1659.5082750031,1304.9256459022
2023-05-02,1640.9046916858,1313.3936795029
2023-05-03,1629.4727615516,1321.8616275637
2023-05-04,1617.5632659917,1319.3213457935
2023-05-05,1647.2508547479,1317.6277390733
2023-05-08,1648.1633260427,1311.6999872428
2023-05-09,1641.0351634465,1309.1596199326
2023-05-10,1648.2069551346,1309.5830429976
2023-05-11,1645.9033390791,1305.7724064923
2023-05-12,1643.6868427024,1312.1234958478
2023-05-15,1649.3805084558,1300.2681632668
2023-05-16,1638.4708808797,1302.8086161170
2023-05-17,1658.0305645836,1302.8086161170
2023-05-18,1674.2434121664,1300.2681632668
2023-05-19,1671.5920099207,1311.2765641777
2023-05-22,1672.5048967306,1313.8171025680
2023-05-23,1653.8143322395,1308.7362824075
2023-05-24,1641.4260247085,1305.7724064923
2023-05-25,1655.7266715180,1319.3213457935
2023-05-26,1677.2427391074,1318.0510765983
2023-05-30,1677.7640721301,1331.6000158995
2023-05-31,1668.6363120716,1323.5553198238
2023-06-01,1684.6319837301,1321.8616275637
2023-06-02,1709.3644156799,1307.8893507375
2023-06-05,1706.0609316407,1310.0063805226
2023-06-06,1709.5815916043,1306.1958295573
2023-06-07,1703.9746300146,1305.7724064923
2023-06-08,1714.1892392306,1309.5830429976
2023-06-09,1717.0580944109,1312.1234958478
2023-06-12,1732.8363131348,1320.1681063835
2023-06-13,1744.2682432690,1319.7446833185
2023-06-14,1745.6152049176,1321.8616275637
2023-06-15,1768.0006687301,1294.7640055813
2023-06-16,1761.4808203305,1285.4492113905
2023-06-20,1753.3525127405,1284.6022797205
2023-06-21,1743.7466332362,1270.6300028943
2023-06-22,1750.0925192882,1286.2958864406
2023-06-23,1736.9655643050,1271.4769345643
2023-06-26,1729.7936341119,1264.7024221438
2023-06-27,1748.9621795438,1280.7917287551
2023-06-28,1749.7445945929,1280.7917287551
2023-06-29,1756.4474081687,1289.6830998809
2023-06-30,1777.2625016807,1290.0218383329
2023-07-03,1780.6664018840,1300.2681632668
2023-07-05,1776.6951849801,1302.3851930520
2023-07-06,1762.2075563480,1318.2627881309
2023-07-07,1758.1057291784,1324.4021659539
2023-07-10,1762.8183636354,1321.0149525136
2023-07-11,1774.1205145342,1318.8979227284
2023-07-12,1788.0844555578,1314.6638631580
2023-07-13,1802.6597578890,1310.8532266527
2023-07-14,1801.2193053290,1318.0510765983
2023-07-17,1807.5032796220,1318.8979227284
2023-07-18,1821.2053075887,1309.5830429976
2023-07-19,1825.1327568955,1294.7640055813
2023-07-20,1813.2197987093,1294.3405825163
2023-07-21,1813.4378056640,1301.5384324619
2023-07-24,1821.1179108997,1284.1789421954
2023-07-25,1826.4855357564,1284.1365998889
2023-07-26,1826.9219651811,1298.5745565467
2023-07-27,1814.5288099732,1292.6469757962
2023-07-28,1832.2020548437,1291.8001296661
2023-07-31,1835.7364268077,1298.9979796117
2023-08-01,1830.0635368124,1311.2765641777
2023-08-02,1804.7104637162,1301.9617699869
2023-08-03,1799.6050289265,1312.5468333729
2023-08-04,1790.7902902897,1299.8448257418
2023-08-07,1806.9358244163,1297.3042873515
2023-08-08,1799.1248319048,1285.0257027855
2023-08-09,1787.1683831316,1283.7555191304
2023-08-10,1788.2153428337,1296.0341892364
2023-08-11,1786.5574373391,1310.4298891277
2023-08-14,1796.6374196428,1311.2765641777
2023-08-15,1776.0406100957,1319.9563948510
2023-08-16,1762.9056218194,1320.5914439085
2023-08-17,1748.6362771521,1327.3659563291
2023-08-18,1750.2511075749,1321.0149525136
2023-08-21,1761.8148945203,1330.7531697694
2023-08-22,1756.8838375934,1326.9425332641
2023-08-23,1775.8226031409,1310.4298891277
2023-08-24,1752.2146937232,1311.2765641777
2023-08-25,1763.8223867708,1329.9063236394
2023-08-28,1775.4296643032,1329.4829861143
2023-08-29,1800.6522656386,1327.3659563291
2023-08-30,1808.1575774963,1324.4021659539
2023-08-31,1805.8449586123,1318.0510765983
2023-09-01,1809.6851497352,1330.3297467044
2023-09-05,1801.7867605346,1352.7701426713
2023-09-06,1789.3499762348,1353.1933946563
2023-09-07,1784.0261189751,1353.6168177214
2023-09-08,1786.4700406502,1360.8146676670
2023-09-11,1798.2083439635,1364.6253041723
2023-09-12,1788.5645140744,1365.4721503024
2023-09-13,1790.6592645087,1361.6615137971
2023-09-14,1806.1505007611,1365.8954878274
2023-09-15,1783.6334571474,1363.3552060572
2023-09-18,1785.5971818008,1370.1295473978
2023-09-19,1782.0190422398,1373.0933377731
2023-09-20,1765.3495434945,1363.3552060572
2023-09-21,1736.4180538272,1374.3635214282
2023-09-22,1732.2286914635,1367.1657570226
2023-09-25,1739.4287381826,1372.0771224170
2023-09-26,1713.9012872237,1372.6699147080
2023-09-27,1714.2939490513,1383.2549780939
2023-09-28,1724.2942909490,1381.5614569138
2023-09-29,1720.1769512134,1379.0210040636
2023-10-02,1720.0452329071,1387.4890376643
2023-10-03,1696.9169664909,1390.4528280396
2023-10-04,1709.4008425091,1369.2827868077
2023-10-05,1707.9552652621,1346.4189677758
2023-10-06,1728.3240954906,1347.6892369709
2023-10-09,1739.8445303542,1344.7254465956
2023-10-10,1748.8243670152,1339.6445408952
2023-10-11,1756.2270466280,1326.9425332641
2023-10-12,1745.6707454442,1349.8061812161
2023-10-13,1736.4719322931,1349.8061812161
2023-10-16,1754.6503050951,1359.1209754069
2023-10-17,1754.6940726921,1374.3635214282
2023-10-18,1731.2152499846,1385.3720934191
2023-10-19,1716.5409165398,1392.9932808898
2023-10-20,1695.1646005497,1390.0295760545
2023-10-23,1692.1860493667,1370.9763935279
2023-10-24,1704.8455497932,1366.7423339575
2023-10-25,1680.7970557992,1386.6422770742
2023-10-26,1660.1656199886,1368.0126031526
2023-10-27,1652.8061539526,1372.2465771830
2023-10-30,1672.6931250988,1368.4359406777
2023-10-31,1682.8120273225,1369.7060387928
2023-11-01,1701.3409564158,1362.0848513221
2023-11-02,1733.6681744881,1350.6530273461
2023-11-03,1749.7004114808,1318.8979227284
2023-11-06,1753.0732865520,1336.2573274549
2023-11-07,1758.0231801663,1325.6722640690
2023-11-08,1759.4687574133,1315.0872006831
2023-11-09,1746.1963721235,1333.7169601447
2023-11-10,1773.4421167805,1339.2211178301
2023-11-13,1771.6461217473,1343.0317543355
2023-11-14,1805.6816611538,1303.6554622471
2023-11-15,1809.6242075115,1315.0872006831
2023-11-16,1812.1649442192,1299.8448257418
2023-11-17,1814.8365682028,1300.2681632668
2023-11-20,1828.5036928960,1307.0426756874
2023-11-21,1823.7291466798,1309.1596199326
2023-11-22,1831.6134083649,1310.0063805226
2023-11-24,1832.6211711367,1310.0063805226
2023-11-27,1829.4236434636,1306.6192526224
2023-11-28,1831.2192229817,1298.4051873206
2023-11-29,1830.0370823471,1289.6830998809
